Neck,Sternocleidomastoid,Cable Neck Flexion
Neck,Sternocleidomastoid,Lever Neck Flexion (plate loaded)
Neck,Sternocleidomastoid,Lever Lateral Neck Flexion (plate loaded)
Neck,Sternocleidomastoid,Lever Neck Flexion
Neck,Sternocleidomastoid,Lever Lateral Neck Flexion
Neck,Sternocleidomastoid,Weighted Lying Neck Flexion
Neck,Sternocleidomastoid,Weighted Neck Flexion
Neck,Sternocleidomastoid,Weighted Lateral Neck Flexion
Neck,Sternocleidomastoid,Front Neck Bridge
Neck,Sternocleidomastoid,Wall Front Neck Bridge
Neck,Sternocleidomastoid,Wall Side Neck Bridge
Neck,Splenius,Cable Neck Extension
Neck,Splenius,Lever Neck Extension (plate loaded)
Neck,Splenius,Lever Neck Extension
Neck,Splenius,Weighted Lying Neck Extension
Neck,Splenius,Weighted Neck Extension
Neck,Splenius,Weighted Seated Neck Extension
Neck,Splenius,Weighted Neck Harness Extension
Neck,Splenius,Rear Neck Bridge
Neck,Splenius,Wall Rear Neck Bridge
Neck,Splenius,Neck Extensor Stretch
Shoulder,"Deltoid, Anterior",Barbell Behind Neck Press
Shoulder,"Deltoid, Anterior",Barbell Front Raise
Shoulder,"Deltoid, Anterior",Barbell Incline Front Raise
Shoulder,"Deltoid, Anterior",Barbell Military Press
Shoulder,"Deltoid, Anterior",Barbell Seated Military Press
Shoulder,"Deltoid, Anterior",Barbell Shoulder Press
Shoulder,"Deltoid, Anterior",Cable Bar Behind Neck Press
Shoulder,"Deltoid, Anterior",Cable Bar Military Press
Shoulder,"Deltoid, Anterior",Cable Bar Shoulder Press
Shoulder,"Deltoid, Anterior",Cable Seated Front Raise
Shoulder,"Deltoid, Anterior",Cable Alternating Front Raise
Shoulder,"Deltoid, Anterior",Cable Alternating Seated Front Raise
Shoulder,"Deltoid, Anterior",Cable One Arm Front Raise
Shoulder,"Deltoid, Anterior",Cable One Arm Front Raise (with rope)
Shoulder,"Deltoid, Anterior",Cable Standing Shoulder Press
Shoulder,"Deltoid, Anterior",Cable Shoulder Press
Shoulder,"Deltoid, Anterior",Cable Twisting Overhead Press
Shoulder,"Deltoid, Anterior",Dumbbell Arnold Press
Shoulder,"Deltoid, Anterior",Dumbbell Front Raise
Shoulder,"Deltoid, Anterior",Dumbbell Alternating Front Raise
Shoulder,"Deltoid, Anterior",Dumbbell Alternating Incline Front Raise
Shoulder,"Deltoid, Anterior",Dumbbell Shoulder Press
Shoulder,"Deltoid, Anterior",Dumbbell One Arm Shoulder Press
Shoulder,"Deltoid, Anterior",Lever Behind Neck Press (plate loaded)
Shoulder,"Deltoid, Anterior",Lever Barbell Behind Neck Press (plate loaded)
Shoulder,"Deltoid, Anterior",Lever Military Press (plate loaded)
Shoulder,"Deltoid, Anterior",Lever Reclined Shoulder Press (plate loaded)
Shoulder,"Deltoid, Anterior",Lever Shoulder Press (plate loaded)
Shoulder,"Deltoid, Anterior",Lever Barbell Shoulder Press (plate loaded)
Shoulder,"Deltoid, Anterior",Lever One Arm Shoulder Press (plate loaded)
Shoulder,"Deltoid, Anterior",Lever One Arm Front Raise
Shoulder,"Deltoid, Anterior",Lever Reclined Shoulder Press
Shoulder,"Deltoid, Anterior",Lever Parallel Grip Shoulder Press
Shoulder,"Deltoid, Anterior",Lever Shoulder Press
Shoulder,"Deltoid, Anterior",Lever Shoulder Press (parallel grip)
Shoulder,"Deltoid, Anterior",Lever Alternating Shoulder Press
Shoulder,"Deltoid, Anterior",Sled Shoulder Press
Shoulder,"Deltoid, Anterior",Sled Shoulder Press (parallel grip)
Shoulder,"Deltoid, Anterior",Smith Behind Neck Press
Shoulder,"Deltoid, Anterior",Smith Shoulder Press
Shoulder,"Deltoid, Anterior",Handstand Shoulder Press (between benches)
Shoulder,"Deltoid, Anterior",Pike Press
Shoulder,"Deltoid, Anterior",Decline Pike Press
Shoulder,"Deltoid, Anterior",Suspended Front Raise
Shoulder,"Deltoid, Anterior",Doorway Front Deltoid Stretch
Shoulder,"Deltoid, Anterior",Lying Front Deltoid Stretch
Shoulder,"Deltoid, Anterior",PNF Seated Front Deltoid Stretch
Shoulder,"Deltoid, Anterior",Wall Front Deltoid Stretch
Shoulder,"Deltoid, Lateral",Barbell Upright Row
Shoulder,"Deltoid, Lateral",Cable Lateral Raise
Shoulder,"Deltoid, Lateral",Cable One Arm Lateral Raise
Shoulder,"Deltoid, Lateral",Cable Lateral Raise (pulleys close)
Shoulder,"Deltoid, Lateral",Cable Seated Lateral Raise
Shoulder,"Deltoid, Lateral",Cable Upright Row
Shoulder,"Deltoid, Lateral",Cable Bar Upright Row
Shoulder,"Deltoid, Lateral",Cable Upright Row (dual pulley)
Shoulder,"Deltoid, Lateral",Cable Upright Row (stirrup attachments)
Shoulder,"Deltoid, Lateral",Cable One Arm Upright Row
Shoulder,"Deltoid, Lateral",Dumbbell Incline Lateral Raise
Shoulder,"Deltoid, Lateral",Dumbbell Lateral Raise
Shoulder,"Deltoid, Lateral",Dumbbell One Arm Lateral Raise
Shoulder,"Deltoid, Lateral",Dumbbell One Arm Seated Lateral Raise
Shoulder,"Deltoid, Lateral",Dumbbell Lying Lateral Raise
Shoulder,"Deltoid, Lateral",Dumbbell Raise
Shoulder,"Deltoid, Lateral",Dumbbell Upright Row
Shoulder,"Deltoid, Lateral",Dumbbell One Arm Upright Row
Shoulder,"Deltoid, Lateral",Dumbbell Seated Upright Row
Shoulder,"Deltoid, Lateral",Lever Barbell Upright Row (plate loaded)
Shoulder,"Deltoid, Lateral",Lever Lateral Raise (plate loaded)
Shoulder,"Deltoid, Lateral",Lever Extended Arm Kneeling Lateral Raise
Shoulder,"Deltoid, Lateral",Lever Lateral Raise
Shoulder,"Deltoid, Lateral",Lever Extended Arm Lateral Raise
Shoulder,"Deltoid, Lateral",Lever Lateral Raise
Shoulder,"Deltoid, Lateral",Smith Upright Row
Shoulder,"Deltoid, Lateral",Fixed Bar Side Deltoid Stretch
Shoulder,"Deltoid, Lateral",Side Deltoid Stretch
Shoulder,"Deltoid, Lateral",Suspended Y Lateral Raise
Shoulder,"Deltoid, Posterior",Barbell Rear Delt Raise
Shoulder,"Deltoid, Posterior",Barbell Rear Delt Row
Shoulder,"Deltoid, Posterior",Barbell Lying Rear Delt Row
Shoulder,"Deltoid, Posterior",Cable Reverse Fly
Shoulder,"Deltoid, Posterior",Cable Seated Reverse Fly
Shoulder,"Deltoid, Posterior",Cable One Arm Reverse Fly
Shoulder,"Deltoid, Posterior",Cable Supine Reverse Fly
Shoulder,"Deltoid, Posterior",Cable Rear Delt Row
Shoulder,"Deltoid, Posterior",Cable One Arm Rear Delt Row
Shoulder,"Deltoid, Posterior",Cable Rear Delt Row (stirrups)
Shoulder,"Deltoid, Posterior",Cable Seated Rear Delt Row (stirrups)
Shoulder,"Deltoid, Posterior",Cable Standing Rear Delt Row (stirrups)
Shoulder,"Deltoid, Posterior",Cable Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Cable One Arm Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Cable Seated Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Cable Standing Cross Row
Shoulder,"Deltoid, Posterior",Cable One Arm Standing Cross Row
Shoulder,"Deltoid, Posterior",Dumbbell Lying Rear Delt Raise
Shoulder,"Deltoid, Posterior",Dumbbell Lying Rear Delt Row
Shoulder,"Deltoid, Posterior",Dumbbell Lying Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Dumbbell Lying One Arm Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Dumbbell Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Dumbbell Rear Delt Row
Shoulder,"Deltoid, Posterior",Dumbbell Seated Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Lever Incline Rear Delt Row (plate loaded)
Shoulder,"Deltoid, Posterior",Lever Lying Rear Lateral Raise (plate loaded)
Shoulder,"Deltoid, Posterior",Lever Rear Delt Raise (plate loaded)
Shoulder,"Deltoid, Posterior",Lever Seated Rear Delt Row (plate loaded)
Shoulder,"Deltoid, Posterior",Lever Seated Rear Lateral Raise (plate loaded)
Shoulder,"Deltoid, Posterior",Lever T-Bar Rear Delt Row (plate loaded)
Shoulder,"Deltoid, Posterior",Lever Lying Rear Lateral Raise
Shoulder,"Deltoid, Posterior",Lever Rear Lateral Raise (on lateral raise machine)
Shoulder,"Deltoid, Posterior",Lever Rear Lateral Raise (on extended arm kneeling lateral raise machine)
Shoulder,"Deltoid, Posterior",Lever Seated Rear Delt Row
Shoulder,"Deltoid, Posterior",Lever Seated Reverse Fly (parallel grip)
Shoulder,"Deltoid, Posterior",Lever Seated Reverse Fly (gripless)
Shoulder,"Deltoid, Posterior",Lever Seated Reverse Fly (on pec deck)
Shoulder,"Deltoid, Posterior",Lever Seated Reverse Fly (overhand grip)
Shoulder,"Deltoid, Posterior",Lever Seated Reverse Fly (pronated parallel grip)
Shoulder,"Deltoid, Posterior",Smith Rear Delt Row
Shoulder,"Deltoid, Posterior",Rear Delt Inverted Row
Shoulder,"Deltoid, Posterior",Rear Delt Inverted Row (high bar)
Shoulder,"Deltoid, Posterior",Rear Delt Inverted Row (on hips)
Shoulder,"Deltoid, Posterior",Suspended Rear Delt Row
Shoulder,"Deltoid, Posterior",Suspended Reverse Fly
Shoulder,"Deltoid, Posterior",Fixed Bar Rear Deltoid Stretch
Shoulder,"Deltoid, Posterior",Rear Deltoid Stretch
Shoulder,Supraspinatus,Cable Front Lateral Raise
Shoulder,Supraspinatus,Cable Seated Front Lateral Raise
Shoulder,Supraspinatus,Dumbbell Front Lateral Raise
Shoulder,Supraspinatus,Dumbbell Seated Front Lateral Raise
Shoulder,"Deltoid, Lateral",Dumbbell Lying Lateral Raise
Upper Arm,Triceps Brachii,Assisted Triceps Dip
Upper Arm,Triceps Brachii,Assisted Triceps Dip (kneeling)
Upper Arm,Triceps Brachii,Barbell Close Grip Bench Press
Upper Arm,Triceps Brachii,Barbell Close Grip Incline Bench Press
Upper Arm,Triceps Brachii,Barbell JM Bench Press
Upper Arm,Triceps Brachii,Barbell Lying Triceps Extension
Upper Arm,Triceps Brachii,Barbell Lying Triceps Extension
Upper Arm,Triceps Brachii,Barbell Decline Triceps Extension
Upper Arm,Triceps Brachii,Barbell Incline Triceps Extension
Upper Arm,Triceps Brachii,"Barbell Lying Triceps Extension ""Skull Crusher"""
Upper Arm,Triceps Brachii,Barbell Triceps Extension
Upper Arm,Triceps Brachii,Cable Bent-over Triceps Extension
Upper Arm,Triceps Brachii,Cable Bent-over Triceps Extension (with rope attachment)
Upper Arm,Triceps Brachii,Cable Bar Pushdown
Upper Arm,Triceps Brachii,Cable Forward Triceps Extension
Upper Arm,Triceps Brachii,Cable Incline Triceps Extension
Upper Arm,Triceps Brachii,Cable Kneeling Triceps Extension
Upper Arm,Triceps Brachii,Cable Lying Triceps Extension
Upper Arm,Triceps Brachii,Cable Decline Triceps Extension
Upper Arm,Triceps Brachii,Cable Pushdown
Upper Arm,Triceps Brachii,Cable Alternating Seated Pushdown
Upper Arm,Triceps Brachii,Cable Pushdown (forward leaning)
Upper Arm,Triceps Brachii,Cable Incline Pushdown
Upper Arm,Triceps Brachii,Cable One Arm Pushdown
Upper Arm,Triceps Brachii,Cable Pushdown (with back support)
Upper Arm,Triceps Brachii,Cable Pushdown (with rope attachment)
Upper Arm,Triceps Brachii,Cable Pushdown (with V-bar)
Upper Arm,Triceps Brachii,Cable Side Triceps Extension
Upper Arm,Triceps Brachii,Cable Triceps Dip
Upper Arm,Triceps Brachii,Cable Triceps Extension
Upper Arm,Triceps Brachii,Cable One Arm Triceps Extension (pronated grip)
Upper Arm,Triceps Brachii,Cable One Arm Triceps Extension (supinated grip)
Upper Arm,Triceps Brachii,Dumbbell Kickback
Upper Arm,Triceps Brachii,Dumbbell Lying Triceps Extension
Upper Arm,Triceps Brachii,Dumbbell Decline Triceps Extension
Upper Arm,Triceps Brachii,Dumbbell Incline Triceps Extension
Upper Arm,Triceps Brachii,Dumbbell One Arm Triceps Extension
Upper Arm,Triceps Brachii,Dumbbell One Arm Triceps Extension (on bench)
Upper Arm,Triceps Brachii,Dumbbell Triceps Extension
Upper Arm,Triceps Brachii,Lever Close Grip Bench Press (plate loaded)
Upper Arm,Triceps Brachii,Lever Barbell Close Grip Bench Press (plate loaded)
Upper Arm,Triceps Brachii,Lever Triceps Extension (plate loaded)
Upper Arm,Triceps Brachii,"Lever Triceps Extension (no seat, plate loaded)"
Upper Arm,Triceps Brachii,Lever Triceps Dip (plate loaded)
Upper Arm,Triceps Brachii,Lever Incline Triceps Extension
Upper Arm,Triceps Brachii,Lever Overhead Triceps Extension
Upper Arm,Triceps Brachii,Lever Pushdown
Upper Arm,Triceps Brachii,Lever Seated Close Grip Press
Upper Arm,Triceps Brachii,Lever Close Grip Incline Bench Press
Upper Arm,Triceps Brachii,Lever Triceps Dip
Upper Arm,Triceps Brachii,Lever Triceps Dip
Upper Arm,Triceps Brachii,Lever Overhand Triceps Dip
Upper Arm,Triceps Brachii,Lever Triceps Extension
Upper Arm,Triceps Brachii,Lever Triceps Extension
Upper Arm,Triceps Brachii,Lever Alternating Triceps Extension
Upper Arm,Triceps Brachii,Smith Close Grip Bench Press
Upper Arm,Triceps Brachii,Smith Close Grip Incline Bench Press
Upper Arm,Triceps Brachii,Weighted Bench Dip
Upper Arm,Triceps Brachii,Weighted Close Grip Push-up
Upper Arm,Triceps Brachii,Weighted Triceps Dip
Upper Arm,Triceps Brachii,Bench Dip
Upper Arm,Triceps Brachii,Bench Dip (knees bent)
Upper Arm,Triceps Brachii,Bench Dip (heels on floor)
Upper Arm,Triceps Brachii,Close Grip Push-up
Upper Arm,Triceps Brachii,Close Grip Push-up (on knees)
Upper Arm,Triceps Brachii,Close Grip Push-up (on medicine ball)
Upper Arm,Triceps Brachii,Close Grip Incline Push-up (on bar)
Upper Arm,Triceps Brachii,Suspended Triceps Extension (with rope)
Upper Arm,Triceps Brachii,Triceps Dip
Upper Arm,Triceps Brachii,Triceps Dip (between benches)
Upper Arm,Triceps Brachii,Triceps Dip (bent knees between benches)
Upper Arm,Triceps Brachii,Suspended Triceps Dip
Upper Arm,Triceps Brachii,Suspended Self-assisted Triceps Dip
Upper Arm,Triceps Brachii,Suspended Triceps Extension
Upper Arm,Triceps Brachii,Suspended Triceps Extension (with rope)
Upper Arm,Triceps Brachii,Self-assisted Triceps Dip
Upper Arm,"Triceps, Long Head",Overhead Triceps Stretch
Upper Arm,"Triceps, Long Head",PNF Overhead Triceps Stretch
Upper Arm,"Triceps, Long Head",Towel Triceps Stretch
Upper Arm,Biceps Brachii,Barbell Curl
Upper Arm,Biceps Brachii,Barbell Drag Curl
Upper Arm,Biceps Brachii,Cable Alternating Curl
Upper Arm,Biceps Brachii,Cable Alternating Seated Curl
Upper Arm,Biceps Brachii,Cable Curl
Upper Arm,Biceps Brachii,Cable Bar Curl
Upper Arm,Biceps Brachii,Cable Curl (with stirrups)
Upper Arm,Biceps Brachii,Cable Seated Curl
Upper Arm,Biceps Brachii,Cable One Arm Curl
Upper Arm,Biceps Brachii,Cable Supine Curl
Upper Arm,Biceps Brachii,Dumbbell Curl
Upper Arm,Biceps Brachii,Dumbbell Incline Curl
Upper Arm,Biceps Brachii,Lever Curl
Upper Arm,Biceps Brachii,Lever Alternating Curl
Upper Arm,Latissimus Dorsi,Chin-up
Upper Arm,"Trapezius, Middle",Underhand Inverted Row
Upper Arm,"Trapezius, Middle",Underhand Inverted Row (high bar)
Upper Arm,Biceps Brachii,Doorway Biceps Stretch
Upper Arm,Biceps Brachii,Seated Biceps Stretch
Upper Arm,Biceps Brachii,PNF Seated Biceps Stretch
Upper Arm,Biceps Brachii,Standing Biceps Stretch
Upper Arm,Biceps Brachii,Wall Biceps Stretch
Upper Arm,Brachialis,Barbell Preacher Curl
Upper Arm,Brachialis,Barbell Standing Preacher Curl
Upper Arm,Brachialis,Barbell Prone Incline Curl
Upper Arm,Brachialis,Cable Concentration Curl
Upper Arm,Brachialis,Cable Preacher Curl
Upper Arm,Brachialis,Cable Alternating Preacher Curl
Upper Arm,Brachialis,Cable One Arm Preacher Curl
Upper Arm,Brachialis,Cable Preacher Curl (stirrups)
Upper Arm,Brachialis,Cable Prone Incline Curl
Upper Arm,Brachialis,Dumbbell Concentration Curl
Upper Arm,Brachialis,Dumbbell Preacher Curl
Upper Arm,Brachialis,Dumbbell Standing Preacher Curl
Upper Arm,Brachialis,Dumbbell Prone Incline Curl
Upper Arm,Brachialis,Lever Preacher Curl (plate loaded)
Upper Arm,Brachialis,"Lever Preacher Curl (arms high, plate loaded)"
Upper Arm,Brachialis,"Lever Alternating Preacher Curl (arms high, plate loaded)"
Upper Arm,Brachialis,"Lever Preacher Curl (no seat, plate loaded)"
Upper Arm,Brachialis,Lever Preacher Curl
Upper Arm,Brachialis,Lever Preacher Curl (arms high)
Upper Arm,Brachialis,Lever Alternating Preacher Curl (arms high)
Upper Arm,Brachialis,Lever Preacher Curl (no seat)
Upper Arm,Brachialis,Suspension Arm Curl
Forearm,Brachioradialis,Barbell Reverse Curl
Forearm,Brachioradialis,Barbell Reverse Preacher Curl
Forearm,Brachioradialis,Barbell Standing Reverse Preacher Curl
Forearm,Brachioradialis,Cable Hammer Curl
Forearm,Brachioradialis,Cable Reverse Curl
Forearm,Brachioradialis,Cable Bar Reverse Curl
Forearm,Brachioradialis,Cable Reverse Preacher Curl
Forearm,Brachioradialis,Dumbbell Hammer Curl
Forearm,Brachioradialis,Lever Hammer Preacher Curl
Forearm,Biceps Brachii,Lever Reverse Curl
Forearm,Brachioradialis,Lever Reverse Preacher Curl
Forearm,Brachioradialis,Standing Brachioradialis Stretch
Forearm,Wrist Flexors,Barbell Wrist Curl
Forearm,Wrist Flexors,Cable Wrist Curl
Forearm,Wrist Flexors,Cable One Arm Wrist Curl
Forearm,Wrist Flexors,Cable Roller Wrist Flexion
Forearm,Wrist Flexors,Dumbbell Wrist Curl
Forearm,Flexor Carpi Ulnaris,Dumbbell Ulnar Deviation
Forearm,Wrist Flexors,Lever Grip (plate loaded)
Forearm,Wrist Flexors,Lever Wrist Curl (plate loaded)
Forearm,Wrist Flexors,Lever Grip
Forearm,Flexor Carpi Ulnaris,Lever Ulnar Deviation
Forearm,Wrist Flexors,Lever Wrist Curl
Forearm,Wrist Flexors,Lever Roller Wrist Flexion
Forearm,Flexor Carpi Ulnaris,Lever Roler Ulnar Deviation
Forearm,Wrist Flexors,Sled One Hand Grip
Forearm,Wrist Flexors,Sled Grip (plate loaded)
Forearm,Wrist Flexors,Sled One Hand Grip (plate loaded)
Forearm,Wrist Flexors,Praying Wrist Flexor Stretch
Forearm,Wrist Flexors,Seated Wrist Flexor Stretch
Forearm,Wrist Flexors,Single Arm Wrist Flexor Stretch
Forearm,Wrist Flexors,Kneeling Wrist Flexor Stretch
Forearm,Wrist Extensors,Barbell Reverse Wrist Curl
Forearm,Wrist Extensors,Cable Reverse Wrist Curl
Forearm,Wrist Extensors,Cable One Arm Reverse Wrist Curl
Forearm,Wrist Extensors,Cable Roller Wrist Extension
